LDist,Dist,LorR,Type
34,4,Left,Cloth
35,4,Left,Cloth
35,3,Left,Cloth
36,1,Right,Cloth
38,13,Left,Cloth
39,5,Left,Cloth
39,9,Left,Cloth
40,2,Left,Cloth
40,12,Left,Cloth
40,7,Right,Cloth
41,4,Left,Cloth
41,3,Left,Cloth
41,2,Left,Cloth
41,4,Left,Cloth
41,10,Left,Cloth
41,3,Left,Cloth
41,1,Left,Cloth
41,10,Left,Cloth
41,2,Left,Cloth
41,2,Left,Cloth
41,3,Left,Cloth
41,10,Left,Cloth
41,2,Left,Cloth
42,7,Left,Cloth
42,2,Left,Cloth
42,6,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,6,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,1,Left,Cloth
42,2,Left,Cloth
42,8,Left,Cloth
42,5,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,5,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,5,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,5,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,7,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,10,Right,Cloth
42,5,Right,Cloth
43,4,Left,Cloth
43,3,Left,Cloth
43,2,Left,Cloth
43,2,Left,Cloth
43,3,Left,Cloth
43,3,Left,Cloth
46,20,Left,Cloth
46,1,Left,Cloth
46,2,Left,Cloth
46,10,Right,Cloth
47,5,Right,Cloth
47,20,Right,Cloth
48,40,Left,Cloth
48,5,Right,Cloth
48,3,Right,Cloth
48,4,Right,Cloth
48,7,Right,Cloth
48,9,Right,Cloth
48,10,Right,Cloth
48,10,Right,Cloth
49,6,Right,Cloth
49,3,Right,Cloth
49,5,Right,Cloth
49,6,Right,Cloth
49,6,Right,Cloth
49,6,Right,Cloth
49,12,Right,Cloth
49,7,Right,Cloth
49,5,Right,Cloth
49,9,Right,Cloth
49,7,Right,Cloth
49,6,Right,Cloth
49,5,Right,Cloth
49,7,Right,Cloth
50,2,Right,Cloth
50,9,Right,Cloth
